tweet_id,author_id,created_at,inbound_text,brand_outbound_text,intent
TWEET-1630,User_99539,2026-09-10T08:00:00Z,I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1631,User_75230,2026-09-10T08:00:00Z,@AppleSupport I requested a refund for an app subscription 3 days ago. What is the status?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1632,User_28758,2026-09-10T08:00:00Z,I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1633,User_70443,2026-09-10T08:00:00Z,@AppleSupport My child accidentally spent $300 on in-app game purchases! I need a full refund!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1634,User_43289,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1635,User_43466,2026-09-10T08:00:00Z,Need help: Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1636,User_11231,2026-09-10T08:00:00Z,Urgent! @AppleSupport How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1637,User_47700,2026-09-10T08:00:00Z,Need help: Can I return an open-box Mac bought at an Apple Store 10 days ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1638,User_81643,2026-09-10T08:00:00Z,Urgent! @AppleSupport I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1639,User_19681,2026-09-10T08:00:00Z,"@AppleSupport I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1640,User_55293,2026-09-10T08:00:00Z,Need help: I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1641,User_49210,2026-09-10T08:00:00Z,I requested a refund for an app subscription 3 days ago. What is the status?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1642,User_65615,2026-09-10T08:00:00Z,Urgent! @AppleSupport I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1643,User_42780,2026-09-10T08:00:00Z,Urgent! @AppleSupport My child accidentally spent $300 on in-app game purchases! I need a full refund!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1644,User_49599,2026-09-10T08:00:00Z,Need help: Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1645,User_60422,2026-09-10T08:00:00Z,@AppleSupport Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1646,User_23979,2026-09-10T08:00:00Z,Need help: How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1647,User_59986,2026-09-10T08:00:00Z,@AppleSupport Can I return an open-box Mac bought at an Apple Store 10 days ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1648,User_57049,2026-09-10T08:00:00Z,I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1649,User_48780,2026-09-10T08:00:00Z,"I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1650,User_48696,2026-09-10T08:00:00Z,Urgent! @AppleSupport I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1651,User_96275,2026-09-10T08:00:00Z,"Hi @AppleSupport, I requested a refund for an app subscription 3 days ago. What is the status?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1652,User_45976,2026-09-10T08:00:00Z,Need help: I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1653,User_84177,2026-09-10T08:00:00Z,"Hi @AppleSupport, My child accidentally spent $300 on in-app game purchases! I need a full refund!",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1654,User_16428,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1655,User_75107,2026-09-10T08:00:00Z,Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1656,User_40162,2026-09-10T08:00:00Z,"Hey team, How long does it take for money to return to my debit card after cancellation?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1657,User_56179,2026-09-10T08:00:00Z,Can I return an open-box Mac bought at an Apple Store 10 days ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1658,User_93442,2026-09-10T08:00:00Z,@AppleSupport I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1659,User_91381,2026-09-10T08:00:00Z,"@AppleSupport I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1660,User_98835,2026-09-10T08:00:00Z,"Hey team, I was promised a refund by phone agent yesterday but have no email confirmation.",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1661,User_96400,2026-09-10T08:00:00Z,Urgent! @AppleSupport I requested a refund for an app subscription 3 days ago. What is the status?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1662,User_27927,2026-09-10T08:00:00Z,Urgent! @AppleSupport I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1663,User_22735,2026-09-10T08:00:00Z,Urgent! @AppleSupport My child accidentally spent $300 on in-app game purchases! I need a full refund!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1664,User_94717,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1665,User_50492,2026-09-10T08:00:00Z,"Hi @AppleSupport, Why was my refund request rejected for an app that didn't work?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1666,User_14373,2026-09-10T08:00:00Z,Need help: How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1667,User_57823,2026-09-10T08:00:00Z,Can I return an open-box Mac bought at an Apple Store 10 days ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1668,User_27224,2026-09-10T08:00:00Z,Urgent! @AppleSupport I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1669,User_48680,2026-09-10T08:00:00Z,"Hi @AppleSupport, I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1670,User_64460,2026-09-10T08:00:00Z,"Hey team, I was promised a refund by phone agent yesterday but have no email confirmation.",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1671,User_36318,2026-09-10T08:00:00Z,@AppleSupport I requested a refund for an app subscription 3 days ago. What is the status?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1672,User_80701,2026-09-10T08:00:00Z,@AppleSupport I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1673,User_79579,2026-09-10T08:00:00Z,"Hey team, My child accidentally spent $300 on in-app game purchases! I need a full refund!",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1674,User_45720,2026-09-10T08:00:00Z,Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1675,User_43681,2026-09-10T08:00:00Z,@AppleSupport Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1676,User_48684,2026-09-10T08:00:00Z,Need help: How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1677,User_54396,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I return an open-box Mac bought at an Apple Store 10 days ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1678,User_71385,2026-09-10T08:00:00Z,"Hi @AppleSupport, I want a refund because I hate the new software feature update!",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1679,User_28449,2026-09-10T08:00:00Z,"Hi @AppleSupport, I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1680,User_98647,2026-09-10T08:00:00Z,@AppleSupport I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1681,User_98395,2026-09-10T08:00:00Z,Urgent! @AppleSupport I requested a refund for an app subscription 3 days ago. What is the status?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1682,User_83048,2026-09-10T08:00:00Z,Need help: I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1683,User_21836,2026-09-10T08:00:00Z,"Hey team, My child accidentally spent $300 on in-app game purchases! I need a full refund!",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1684,User_11824,2026-09-10T08:00:00Z,Need help: Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1685,User_80329,2026-09-10T08:00:00Z,"Hey team, Why was my refund request rejected for an app that didn't work?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1686,User_69609,2026-09-10T08:00:00Z,"Hi @AppleSupport, How long does it take for money to return to my debit card after cancellation?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1687,User_98188,2026-09-10T08:00:00Z,"Hey team, Can I return an open-box Mac bought at an Apple Store 10 days ago?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1688,User_98125,2026-09-10T08:00:00Z,Urgent! @AppleSupport I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1689,User_86619,2026-09-10T08:00:00Z,"Hey team, I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1690,User_93695,2026-09-10T08:00:00Z,Need help: I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1691,User_24201,2026-09-10T08:00:00Z,"Hey team, I requested a refund for an app subscription 3 days ago. What is the status?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1692,User_40647,2026-09-10T08:00:00Z,Urgent! @AppleSupport I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1693,User_13280,2026-09-10T08:00:00Z,Need help: My child accidentally spent $300 on in-app game purchases! I need a full refund!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1694,User_83584,2026-09-10T08:00:00Z,Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1695,User_89964,2026-09-10T08:00:00Z,"Hey team, Why was my refund request rejected for an app that didn't work?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1696,User_94889,2026-09-10T08:00:00Z,@AppleSupport How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1697,User_93283,2026-09-10T08:00:00Z,"Hi @AppleSupport, Can I return an open-box Mac bought at an Apple Store 10 days ago?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1698,User_49608,2026-09-10T08:00:00Z,Need help: I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1699,User_63516,2026-09-10T08:00:00Z,"Urgent! @AppleSupport I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1700,User_28320,2026-09-10T08:00:00Z,"Hi @AppleSupport, I was promised a refund by phone agent yesterday but have no email confirmation.",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1701,User_14877,2026-09-10T08:00:00Z,"Hi @AppleSupport, I requested a refund for an app subscription 3 days ago. What is the status?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1702,User_74569,2026-09-10T08:00:00Z,"Hey team, I bought an app by accident 10 minutes ago. How do I get an immediate refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1703,User_22739,2026-09-10T08:00:00Z,"Hi @AppleSupport, My child accidentally spent $300 on in-app game purchases! I need a full refund!",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1704,User_80457,2026-09-10T08:00:00Z,@AppleSupport Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1705,User_60940,2026-09-10T08:00:00Z,@AppleSupport Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1706,User_58629,2026-09-10T08:00:00Z,Need help: How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1707,User_80804,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I return an open-box Mac bought at an Apple Store 10 days ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1708,User_86983,2026-09-10T08:00:00Z,Need help: I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1709,User_30253,2026-09-10T08:00:00Z,"Urgent! @AppleSupport I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1710,User_95841,2026-09-10T08:00:00Z,Need help: I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1711,User_74139,2026-09-10T08:00:00Z,"Hi @AppleSupport, I requested a refund for an app subscription 3 days ago. What is the status?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1712,User_63492,2026-09-10T08:00:00Z,I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1713,User_14288,2026-09-10T08:00:00Z,"Hey team, My child accidentally spent $300 on in-app game purchases! I need a full refund!",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1714,User_58566,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1715,User_68115,2026-09-10T08:00:00Z,@AppleSupport Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1716,User_40947,2026-09-10T08:00:00Z,Need help: How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1717,User_23022,2026-09-10T08:00:00Z,"Hey team, Can I return an open-box Mac bought at an Apple Store 10 days ago?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1718,User_58147,2026-09-10T08:00:00Z,Urgent! @AppleSupport I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1719,User_94518,2026-09-10T08:00:00Z,"I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1720,User_17936,2026-09-10T08:00:00Z,"Hey team, I was promised a refund by phone agent yesterday but have no email confirmation.",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1721,User_46160,2026-09-10T08:00:00Z,Need help: I requested a refund for an app subscription 3 days ago. What is the status?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1722,User_26011,2026-09-10T08:00:00Z,@AppleSupport I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1723,User_22015,2026-09-10T08:00:00Z,Need help: My child accidentally spent $300 on in-app game purchases! I need a full refund!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1724,User_37801,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1725,User_93819,2026-09-10T08:00:00Z,Urgent! @AppleSupport Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1726,User_12799,2026-09-10T08:00:00Z,How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1727,User_53713,2026-09-10T08:00:00Z,"Hi @AppleSupport, Can I return an open-box Mac bought at an Apple Store 10 days ago?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1728,User_26505,2026-09-10T08:00:00Z,@AppleSupport I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1729,User_36896,2026-09-10T08:00:00Z,"I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1730,User_82641,2026-09-10T08:00:00Z,"Hi @AppleSupport, I was promised a refund by phone agent yesterday but have no email confirmation.",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1731,User_86858,2026-09-10T08:00:00Z,@AppleSupport I requested a refund for an app subscription 3 days ago. What is the status?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1732,User_40539,2026-09-10T08:00:00Z,@AppleSupport I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1733,User_29340,2026-09-10T08:00:00Z,"Hey team, My child accidentally spent $300 on in-app game purchases! I need a full refund!",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1734,User_10371,2026-09-10T08:00:00Z,Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1735,User_28964,2026-09-10T08:00:00Z,"Hey team, Why was my refund request rejected for an app that didn't work?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1736,User_80807,2026-09-10T08:00:00Z,@AppleSupport How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1737,User_32871,2026-09-10T08:00:00Z,"Hey team, Can I return an open-box Mac bought at an Apple Store 10 days ago?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1738,User_96646,2026-09-10T08:00:00Z,"Hi @AppleSupport, I want a refund because I hate the new software feature update!",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1739,User_27275,2026-09-10T08:00:00Z,"Hi @AppleSupport, I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1740,User_56955,2026-09-10T08:00:00Z,"Hi @AppleSupport, I was promised a refund by phone agent yesterday but have no email confirmation.",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1741,User_87182,2026-09-10T08:00:00Z,@AppleSupport I requested a refund for an app subscription 3 days ago. What is the status?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1742,User_12068,2026-09-10T08:00:00Z,"Hey team, I bought an app by accident 10 minutes ago. How do I get an immediate refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1743,User_44782,2026-09-10T08:00:00Z,@AppleSupport My child accidentally spent $300 on in-app game purchases! I need a full refund!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1744,User_26614,2026-09-10T08:00:00Z,"Hi @AppleSupport, Can I cancel my online hardware order that was placed 30 minutes ago?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1745,User_65176,2026-09-10T08:00:00Z,Urgent! @AppleSupport Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1746,User_24896,2026-09-10T08:00:00Z,How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1747,User_18330,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I return an open-box Mac bought at an Apple Store 10 days ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1748,User_68756,2026-09-10T08:00:00Z,Need help: I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1749,User_77271,2026-09-10T08:00:00Z,"Hey team, I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1750,User_24293,2026-09-10T08:00:00Z,I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1751,User_76039,2026-09-10T08:00:00Z,Need help: I requested a refund for an app subscription 3 days ago. What is the status?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1752,User_90623,2026-09-10T08:00:00Z,@AppleSupport I bought an app by accident 10 minutes ago. How do I get an immediate refund?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1753,User_96363,2026-09-10T08:00:00Z,"Hi @AppleSupport, My child accidentally spent $300 on in-app game purchases! I need a full refund!",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1754,User_49535,2026-09-10T08:00:00Z,Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1755,User_94323,2026-09-10T08:00:00Z,Need help: Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1756,User_17972,2026-09-10T08:00:00Z,"Hi @AppleSupport, How long does it take for money to return to my debit card after cancellation?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1757,User_62640,2026-09-10T08:00:00Z,Need help: Can I return an open-box Mac bought at an Apple Store 10 days ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1758,User_99928,2026-09-10T08:00:00Z,Need help: I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1759,User_74260,2026-09-10T08:00:00Z,"Hi @AppleSupport, I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1760,User_68138,2026-09-10T08:00:00Z,Urgent! @AppleSupport I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1761,User_20589,2026-09-10T08:00:00Z,"Hi @AppleSupport, I requested a refund for an app subscription 3 days ago. What is the status?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1762,User_89730,2026-09-10T08:00:00Z,"Hey team, I bought an app by accident 10 minutes ago. How do I get an immediate refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1763,User_18609,2026-09-10T08:00:00Z,@AppleSupport My child accidentally spent $300 on in-app game purchases! I need a full refund!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1764,User_46046,2026-09-10T08:00:00Z,@AppleSupport Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1765,User_92978,2026-09-10T08:00:00Z,Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1766,User_81874,2026-09-10T08:00:00Z,How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1767,User_52622,2026-09-10T08:00:00Z,Urgent! @AppleSupport Can I return an open-box Mac bought at an Apple Store 10 days ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1768,User_88301,2026-09-10T08:00:00Z,Need help: I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1769,User_48652,2026-09-10T08:00:00Z,"I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1770,User_76263,2026-09-10T08:00:00Z,Need help: I was promised a refund by phone agent yesterday but have no email confirmation.,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1771,User_66387,2026-09-10T08:00:00Z,I requested a refund for an app subscription 3 days ago. What is the status?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1772,User_24996,2026-09-10T08:00:00Z,"Hi @AppleSupport, I bought an app by accident 10 minutes ago. How do I get an immediate refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1773,User_95316,2026-09-10T08:00:00Z,Urgent! @AppleSupport My child accidentally spent $300 on in-app game purchases! I need a full refund!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1774,User_38183,2026-09-10T08:00:00Z,Can I cancel my online hardware order that was placed 30 minutes ago?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1775,User_69186,2026-09-10T08:00:00Z,Need help: Why was my refund request rejected for an app that didn't work?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1776,User_64239,2026-09-10T08:00:00Z,@AppleSupport How long does it take for money to return to my debit card after cancellation?,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1777,User_69441,2026-09-10T08:00:00Z,"Hey team, Can I return an open-box Mac bought at an Apple Store 10 days ago?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1778,User_64524,2026-09-10T08:00:00Z,Need help: I want a refund because I hate the new software feature update!,Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1779,User_22463,2026-09-10T08:00:00Z,"Urgent! @AppleSupport I returned my iPhone trade-in, when do I get my store credit refund?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1780,User_65936,2026-09-10T08:00:00Z,"Hey team, I was promised a refund by phone agent yesterday but have no email confirmation.",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
TWEET-1781,User_97177,2026-09-10T08:00:00Z,"Hey team, I requested a refund for an app subscription 3 days ago. What is the status?",Thank you for reaching out. Please DM us your details for support.,REFUND_CANCEL
